Word,Count,Percentage,Total,Distinct
the,4324,5.798889574336829,74566,8854
of,3398,4.557036719148138,,
to,2298,3.081833543438028,,
and,1783,2.391170238446477,,
that,1619,2.1712308558860607,,
a,1577,2.1149049164498566,,
in,1435,1.9244695974036423,,
is,1410,1.8909422525011397,,
it,834,1.1184722259474829,,
we,781,1.0473942547541775,,
be,739,0.9910683153179732,,
for,681,0.9132848751441676,,
are,641,0.8596411233001635,,
this,598,0.8019740900678594,,
as,592,0.7939275272912587,,
our,591,0.7925864334951587,,
not,570,0.7644234637770565,,
have,528,0.7080975243408524,,
or,397,0.5324142370517394,,
their,393,0.5270498618673389,,
with,390,0.5230265804790387,,
they,335,0.4492664216935332,,
will,330,0.44256095271303275,,
by,326,0.43719657752863234,,
world,316,0.4237856395676314,,
on,315,0.4224445457715313,,
about,292,0.391599388461229,,
no,288,0.3862350132768286,,
but,280,0.3755062629080278,,
at,280,0.3755062629080278,,
would,279,0.37416516911192765,,
all,277,0.3714829815197275,,
can,275,0.3688007939275273,,
an,275,0.3688007939275273,,
has,268,0.3594131373548266,,
from,260,0.3486843869860258,,
there,258,0.3460021993938256,,
what,251,0.3366145428211249,,
you,249,0.3339323552289247,,
one,248,0.33259126143282464,,
us,239,0.3205214172679237,,
his,229,0.30711047930692276,,
if,225,0.30174610412252234,,
he,225,0.30174610412252234,,
was,223,0.29906391653032216,,
who,217,0.29101735375372156,,
which,195,0.26151329023951936,,
more,193,0.2588311026473192,,
them,193,0.2588311026473192,,
#faith,192,0.25749000885121903,,
#human,189,0.25346672746291876,,
these,185,0.24810235227851837,,
been,182,0.24407907089021805,,
were,181,0.24273797709411798,,
i,181,0.24273797709411798,,
#religious,178,0.2387146957058177,,
even,175,0.2346914143175174,,
many,175,0.2346914143175174,,
people,175,0.2346914143175174,,
than,174,0.23335032052141727,,
#god,172,0.2306681329292171,,
your,167,0.22396266394871656,,
most,165,0.22128047635651638,,
any,162,0.2172571949682161,,
do,159,0.2132339135799158,,
such,158,0.2118928197838157,,
only,158,0.2118928197838157,,
#believe,158,0.2118928197838157,,
#beliefs,157,0.21055172598771557,,
its,156,0.2092106321916155,,
so,147,0.1971407880267146,,
other,133,0.17836547488131319,,
had,127,0.1703189121047126,,
muslim,126,0.1689778183086125,,
because,125,0.1676367245125124,,
while,120,0.1609312555320119,,
like,120,0.1609312555320119,,
seems,118,0.15824906793981172,,
should,116,0.1555668803476115,,
some,114,0.1528846927554113,,
those,113,0.15154359895931122,,
upon,112,0.1502025051632111,,
must,110,0.14752031757101092,,
islam,108,0.1448381299788107,,
could,107,0.14349703618271062,,
say,106,0.14215594238661053,,
how,104,0.13947375479441032,,
between,99,0.13276828581390981,,
when,97,0.13008609822170963,,
just,97,0.13008609822170963,,
given,96,0.12874500442560952,,
fact,96,0.12874500442560952,,
every,96,0.12874500442560952,,
nothing,93,0.12472172303730922,,
may,92,0.12338062924120913,,
out,90,0.12069844164900893,,
now,90,0.12069844164900893,,
into,88,0.11801625405680873,,
jews,87,0.11667516026070864,,
does,86,0.11533406646460855,,
much,85,0.11399297266850843,,
way,85,0.11399297266850843,,
muslims,84,0.11265187887240834,,
know,83,0.11131078507630823,,
others,82,0.10996969128020814,,
men,81,0.10862859748410805,,
#reason,81,0.10862859748410805,,
life,79,0.10594640989190784,,
death,76,0.10192312850360755,,
very,75,0.10058203470750743,,
also,75,0.10058203470750743,,
#religion,74,0.09924094091140734,,
certain,74,0.09924094091140734,,
time,73,0.09789984711530725,,
#experience,73,0.09789984711530725,,
might,72,0.09655875331920714,,
see,71,0.09521765952310705,,
good,71,0.09521765952310705,,
being,71,0.09521765952310705,,
still,69,0.09253547193090685,,
indeed,68,0.09119437813480674,,
own,68,0.09119437813480674,,
itself,68,0.09119437813480674,,
#belief,68,0.09119437813480674,,
well,67,0.08985328433870665,,
however,67,0.08985328433870665,,
after,66,0.08851219054260655,,
#truth,66,0.08851219054260655,,
without,66,0.08851219054260655,,
both,65,0.08717109674650644,,
moral,65,0.08717109674650644,,
find,65,0.08717109674650644,,
yet,64,0.08583000295040635,,
cannot,64,0.08583000295040635,,
women,63,0.08448890915430625,,
#consciousness,63,0.08448890915430625,,
need,62,0.08314781535820616,,
#evidence,62,0.08314781535820616,,
merely,62,0.08314781535820616,,
matter,61,0.08180672156210606,,
ethical,61,0.08180672156210606,,
seem,61,0.08180672156210606,,
happiness,61,0.08180672156210606,,
problem,61,0.08180672156210606,,
over,60,0.08046562776600595,,
things,60,0.08046562776600595,,
rather,60,0.08046562776600595,,
war,60,0.08046562776600595,,
against,59,0.07912453396990586,,
person,59,0.07912453396990586,,
my,58,0.07778344017380576,,
first,58,0.07778344017380576,,
where,57,0.07644234637770565,,
spiritual,57,0.07644234637770565,,
never,56,0.07510125258160555,,
christian,56,0.07510125258160555,,
sense,55,0.07376015878550546,,
make,55,0.07376015878550546,,
children,55,0.07376015878550546,,
true,55,0.07376015878550546,,
why,55,0.07376015878550546,,
torture,53,0.07107797119330526,,
beings,53,0.07107797119330526,,
love,52,0.06973687739720516,,
present,52,0.06973687739720516,,
anything,52,0.06973687739720516,,
here,51,0.06839578360110507,,
him,51,0.06839578360110507,,
ethics,50,0.06705468980500497,,
ever,50,0.06705468980500497,,
generally,50,0.06705468980500497,,
simply,50,0.06705468980500497,,
made,49,0.06571359600890486,,
come,49,0.06571359600890486,,
themselves,49,0.06571359600890486,,
jesus,48,0.06437250221280476,,
